Latitude,Municipality,Location,Longitude,Count
49.104511,SURREY,56 AVE & 58 AVE & KING GEORGE BLVD & TURNING LANE,-122.831256,1.0
49.304321,PORT MOODY,FOREST PARK WAY & PANORAMA DR,-122.830356,2.0
49.035926,SURREY,142 ST & 18A AVE,-122.829996,1.0
49.038439,SURREY,142 ST & 20 AVE,-122.829401,1.0
49.133679,SURREY,142 ST & 72 AVE,-122.82893,1.0
49.14093,SURREY,142 ST & 76 AVE,-122.828902,1.0
49.108203,SURREY,142 ST & 58 AVE,-122.828891,1.0
49.162769,SURREY,88 AVE # 014150 TO 014238,-122.828856,1.0
49.119108,SURREY,142 ST & 64 AVE,-122.828819,1.0
49.282299,PORT MOODY,KNOWLE ST & NEWPORT DR,-122.828779,1.0
49.176537,SURREY,96 AVE & FRASER HWY & GREEN TIMBERS GREENWAY & TURNING LANE,-122.828469,3.0
49.279355,PORT MOODY,BREW ST & SUTER BROOK WAY,-122.828355,1.0
49.031173,SURREY,142 ST & NORTH BLUFF RD & PHOENIX ST,-122.828257,1.0
49.031173,WHITE ROCK,142 ST & NORTH BLUFF RD & PHOENIX ST,-122.828257,1.0
49.165442,SURREY,142A ST & 89A AVE,-122.828236,1.0
49.282398,PORT MOODY,IOCO RD & NEWPORT DR,-122.827943,1.0
49.276112,PORT MOODY,DEWDNEY TRUNK RD & FRASER ST,-122.82757,1.0
49.280764,PORT MOODY,GUILDFORD WAY & IOCO RD & MURRAY ST & TURNING LANE,-122.827452,2.0
49.279331,PORT MOODY,IOCO RD & SUTER BROOK WAY & TURNING LANE,-122.827183,1.0
49.200707,SURREY,109 AVE & 142A ST,-122.827102,1.0
49.277438,PORT MOODY,BARNET HWY & BARNET SERVICE RD & IOCO RD & ST JOHNS ST & ACCESS ROAD & TURNING LANE,-122.826956,2.0
49.102251,SURREY,KING GEORGE BLVD & TRITES RD,-122.82634,1.0
49.11182,SURREY,60 AVE # 014200 TO 014399,-122.826094,1.0
49.031166,SURREY,KERFOOT RD & NORTH BLUFF RD,-122.826074,1.0
49.031166,WHITE ROCK,KERFOOT RD & NORTH BLUFF RD,-122.826074,1.0
49.184241,SURREY,100 AVE & 143 ST,-122.825914,1.0
49.23803,COQUITLAM,CAPE HORN AVE & DAWES HILL RD,-122.825793,1.0
49.198807,SURREY,108 AVE & 143 ST,-122.825692,1.0
49.067465,SURREY,CRESCENT RD & ELGIN RD,-122.825472,1.0
49.177002,SURREY,96 AVE & GREEN TIMBERS WAY,-122.825036,1.0
49.282289,PORT MOODY,BALMORAL DR & GUILDFORD WAY,-122.824915,2.0
49.287239,PORT MOODY,FALCON DR & NOONS CREEK DR & TURNING LANE,-122.824726,1.0
49.162858,SURREY,144 ST & 88 AVE,-122.823427,2.0
49.108205,SURREY,144 ST & 58 AVE,-122.823426,1.0
49.150914,SURREY,144 ST & 81A AVE,-122.823406,1.0
49.142345,SURREY,144 ST & 77 AVE,-122.823401,2.0
49.168675,SURREY,144 ST & 91A AVE,-122.823401,1.0
49.174588,SURREY,144 ST & FRASER HWY,-122.823388,2.0
49.153084,SURREY,144 ST & 82A AVE,-122.823387,1.0
49.138231,SURREY,144 ST & 74A AVE,-122.823363,1.0
49.130907,SURREY,144 ST & 70A AVE,-122.82336,2.0
49.129492,SURREY,144 ST & 69B AVE,-122.823343,1.0
49.133735,SURREY,144 ST & 72 AVE,-122.823337,2.0
49.124004,SURREY,144 ST & HYLAND RD,-122.823307,1.0
49.060213,SURREY,144 ST & 32 AVE,-122.823291,1.0
49.119128,SURREY,144 ST & 64 AVE,-122.823275,2.0
49.19151,SURREY,104 AVE & 144 ST,-122.823099,2.0
49.195161,SURREY,106 AVE & 144 ST,-122.823058,1.0
49.195621,SURREY,144 ST # 010600 TO 010649,-122.823056,1.0
49.198795,SURREY,108 AVE & 144 ST,-122.823043,3.0
49.074258,SURREY,HWY 99 & KING GEORGE BLVD & KING GEORGE BLVD ONRAMP & SOUTH SURREY PARK AND RIDE & TURNING LANE,-122.822829,1.0
49.198787,SURREY,108 AVE & 144A ST,-122.821493,1.0
49.02522,WHITE ROCK,MARINE DR # 014400 TO 014539,-122.821347,1.0
49.038433,SURREY,20 AVE # 014400 TO 014624,-122.820597,1.0
49.282837,COQUITLAM,FALCON DR # 001178 TO 001185,-122.819555,1.0
49.296198,COQUITLAM,DAVID AVE & NOONS CREEK DR,-122.819482,1.0
53.92063,PRINCE GEORGE,5TH AVE & FOOTHILLS BLVD,-122.819306,1.0
49.150854,SURREY,145B ST & 81A AVE,-122.818608,2.0
49.284496,COQUITLAM,FALCON DR & GUILDFORD WAY,-122.818481,6.0
49.277898,COQUITLAM,BARNET HWY & FALCON DR & TURNING LANE,-122.818365,1.0
49.162855,SURREY,146 ST & 88 AVE,-122.817901,2.0
49.163102,SURREY,146 ST # 008800 TO 008821,-122.817898,1.0
49.164702,SURREY,146 ST & 89 AVE,-122.817898,1.0
49.134674,SURREY,146 ST & 72A AVE,-122.817896,1.0
49.166483,SURREY,146 ST & 90 AVE,-122.817888,1.0
49.031161,SURREY,146 ST & NORTH BLUFF RD,-122.817595,1.0
49.031161,WHITE ROCK,146 ST & NORTH BLUFF RD,-122.817595,1.0
49.045675,SURREY,146 ST & 24 AVE,-122.817571,1.0
49.155517,SURREY,146 ST & 84 AVE,-122.817569,1.0
49.091385,SURREY,KING GEORGE BLVD # 004800 TO 004998,-122.817449,1.0
49.198753,SURREY,108 AVE # 014600 TO 014799,-122.814992,1.0
49.126353,SURREY,147 ST & 68 AVE,-122.814954,1.0
49.144635,SURREY,147A ST & 78 AVE,-122.813928,1.0
49.2686,COQUITLAM,MARINER WAY # 003110 TO 003119,-122.813801,1.0
49.240127,COQUITLAM,CAPE HORN AVE & COLONY FARM RD & LOUGHEED HWY & TURNING LANE,-122.8138,1.0
49.283442,COQUITLAM,EAGLERIDGE DR & GUILDFORD WAY,-122.812803,1.0
53.929971,PRINCE GEORGE,1ST AVE & FREIMULLER AVE,-122.812737,1.0
49.199759,SURREY,108A AVE & 148 ST,-122.812553,2.0
49.200519,SURREY,109 AVE & 148 ST,-122.812549,1.0
49.198735,SURREY,108 AVE & 148 ST,-122.812538,4.0
49.196032,SURREY,106A AVE & 148 ST,-122.812479,1.0
49.195097,SURREY,106 AVE & 148 ST,-122.812475,1.0
49.19306,SURREY,105 AVE & 148 ST,-122.812461,2.0
49.191494,SURREY,104 AVE & 148 ST,-122.812448,4.0
49.155513,SURREY,148 ST & 84 AVE,-122.812426,3.0
49.162822,SURREY,148 ST & 88 AVE,-122.812386,2.0
49.166471,SURREY,148 ST & 90 AVE,-122.812356,1.0
49.170325,SURREY,148 ST & FRASER HWY & TURNING LANE,-122.812309,4.0
49.1045,SURREY,148 ST & 56 AVE,-122.812297,1.0
49.176875,SURREY,148 ST & 96 AVE,-122.812283,1.0
49.173448,SURREY,148 ST & 94 AVE,-122.81227,2.0
49.175998,SURREY,148 ST & 95A AVE,-122.812253,1.0
49.141048,SURREY,148 ST & 76 AVE,-122.812243,2.0
49.038379,SURREY,148 ST & 20 AVE,-122.812233,1.0
49.11913,SURREY,148 ST & 64 AVE,-122.812222,2.0
49.032295,SURREY,148 ST # 001626 TO 001699,-122.812205,1.0
49.052932,SURREY,148 ST & 28 AVE & SEMIAHMOO TRAIL,-122.812178,1.0
49.1311,SURREY,148 ST & 70A AVE,-122.812164,1.0
49.184202,SURREY,100 AVE & 148 ST,-122.812077,2.0
53.910435,PRINCE GEORGE,15TH AVE & FOOTHILLS BLVD & UNIVERSITY WAY,-122.811578,2.0
49.05882,SURREY,148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,-122.80993,2.0
49.284383,COQUITLAM,GUILDFORD WAY & LANSDOWNE DR,-122.809666,1.0
49.2558,COQUITLAM,CHILKO DR & MARA DR,-122.809458,1.0
49.169003,SURREY,149 ST & FRASER HWY,-122.809114,2.0
49.19874,SURREY,108 AVE & ORIOLE DR,-122.808648,1.0
49.2827,COQUITLAM,GLEN DR & HEATH CRES & LANSDOWNE DR,-122.808645,1.0
49.057345,SURREY,KING GEORGE BLVD # 003036 TO 003074,-122.808011,1.0
53.921653,PRINCE GEORGE,TABOR BLVD # 000401 TO 000499,-122.807696,1.0
49.253603,COQUITLAM,CHILKO DR & RIVERVIEW CRES,-122.807216,1.0
49.304795,COQUITLAM,PARKWAY BLVD # 001600 TO 001635,-122.80695,1.0
49.031133,SURREY,16 AVE & BLACKWOOD ST & NORTH BLUFF RD,-122.806692,1.0
49.031133,WHITE ROCK,16 AVE & BLACKWOOD ST & NORTH BLUFF RD,-122.806692,1.0
49.023944,WHITE ROCK,BLACKWOOD ST & BUENA VISTA AVE,-122.806623,1.0
49.126376,SURREY,150 ST & 68 AVE,-122.806582,2.0
49.18422,SURREY,100 AVE & 150 ST,-122.80653,4.0
49.303135,COQUITLAM,FORESTRIDGE PL & PARKWAY BLVD,-122.806484,1.0
49.186141,SURREY,101 AVE & 150 ST,-122.80646,3.0
49.191492,SURREY,104 AVE & 150 ST,-122.806447,3.0
49.188864,SURREY,102A AVE & 150 ST,-122.806439,2.0
49.03988,SURREY,150 ST & 150A ST & 21 AVE,-122.806361,1.0
49.195383,SURREY,150 ST # 010562 TO 010683,-122.806313,1.0
49.198738,SURREY,108 AVE & 150 ST,-122.80625,1.0
50.320948,PEMBERTON,PORTAGE RD # 001380 TO 001405,-122.805317,1.0
49.03113,SURREY,16 AVE & MARTIN DR & MARTIN ST & NORTH BLUFF RD,-122.805309,2.0
49.03113,WHITE ROCK,16 AVE & MARTIN DR & MARTIN ST & NORTH BLUFF RD,-122.805309,2.0
49.193213,SURREY,105 AVE & LINCOLN DR,-122.804226,1.0
49.176846,SURREY,151 ST & 96 AVE,-122.804085,2.0
49.054035,SURREY,28 AVE & 29A AVE & KING GEORGE BLVD,-122.804001,3.0
49.184185,SURREY,100 AVE & 151 ST,-122.803912,1.0
49.034639,SURREY,18 AVE & MARTIN DR & SOUTHMERE CRES E,-122.803182,1.0
49.270829,COQUITLAM,NORMAN AVE & RANCH PARK WAY,-122.803164,1.0
49.247605,COQUITLAM,LOUGHEED HWY # 002600 TO 002603,-122.802591,1.0
49.054821,SURREY,29A AVE # 015130 TO 015199,-122.802464,1.0
49.034749,SURREY,18 AVE # 015150 TO 015199,-122.802247,1.0
49.295482,COQUITLAM,DAVID AVE & JOHNSON ST & TURNING LANE,-122.801859,1.0
49.296836,COQUITLAM,JOHNSON ST & PARKWAY BLVD,-122.801824,1.0
49.279958,COQUITLAM,JOHNSON ST & PACKARD AVE,-122.80169,1.0
49.28271,COQUITLAM,GLEN DR & JOHNSON ST,-122.801674,1.0
49.277254,COQUITLAM,BARNET HWY & JOHNSON ST & MARINER WAY & TURNING LANE,-122.801671,1.0
49.285168,COQUITLAM,GUILDFORD WAY & JOHNSON ST,-122.801625,2.0
49.162842,SURREY,152 ST & 88 AVE,-122.801493,1.0
49.155532,SURREY,152 ST & 84 AVE,-122.801422,3.0
49.166096,SURREY,152 ST & FRASER HWY & TURNING LANE,-122.801369,6.0
49.151901,SURREY,152 ST & 82 AVE,-122.801309,1.0
49.169197,SURREY,152 ST & 91A AVE,-122.801306,1.0
49.170083,SURREY,152 ST & 92 AVE,-122.801281,1.0
49.051786,SURREY,152 ST & KING GEORGE BLVD & TURNING LANE,-122.801262,1.0
49.150107,SURREY,152 FRTG & 152 ST & 81 AVE,-122.801258,2.0
49.052843,SURREY,152 ST & 28 AVE,-122.801236,1.0
49.034748,SURREY,152 ST & 18 AVE,-122.801212,3.0
49.045632,SURREY,152 ST & 24 AVE,-122.801205,2.0
49.040286,SURREY,152 ST # 002010 TO 002199,-122.801204,1.0
49.063727,SURREY,152 ST & 34 AVE,-122.801194,1.0
49.03836,SURREY,152 ST & 20 AVE,-122.801187,4.0
49.029284,WHITE ROCK,JOHNSTON RD & RUSSELL AVE,-122.801185,1.0
49.024346,WHITE ROCK,JOHNSTON RD # 001200 TO 001259,-122.801168,1.0
49.02574,WHITE ROCK,JOHNSTON RD & ROPER AVE,-122.80116,1.0
49.036567,SURREY,152 ST & 19 AVE,-122.80116,2.0
49.141067,SURREY,152 ST & 76 AVE,-122.801111,1.0
49.133661,SURREY,152 ST & 72 AVE,-122.801101,1.0
49.126361,SURREY,152 ST & 68 AVE,-122.801063,3.0
49.10169,SURREY,152 ST & 54A AVE,-122.80106,2.0
49.182534,SURREY,152 ST & 99 AVE,-122.80106,1.0
49.123517,SURREY,152 ST & 66A AVE,-122.801037,1.0
49.114559,SURREY,152 ST & 62 AVE,-122.801022,3.0
49.119069,SURREY,152 ST & 64 AVE,-122.801005,6.0
49.111725,SURREY,152 ST & 60 AVE,-122.80099,1.0
49.180446,SURREY,152 ST & 98 AVE,-122.80099,1.0
49.186146,SURREY,101 AVE & 152 ST,-122.800941,1.0
49.110073,SURREY,152 ST # 005850 TO 005998,-122.80094,1.0
49.184194,SURREY,100 AVE & 152 ST,-122.800938,3.0
49.188742,SURREY,102A AVE & 152 ST & MALL ACCESS,-122.800921,1.0
49.191498,SURREY,104 AVE & 152 ST,-122.800899,5.0
49.193208,SURREY,105 AVE & 152 ST,-122.800877,2.0
49.190091,SURREY,152 ST # 010250 TO 010398,-122.800823,1.0
49.188746,SURREY,102A AVE & 152A ST,-122.799501,1.0
49.168283,SURREY,91 AVE & FLEETWOOD WAY,-122.799114,1.0
49.268762,COQUITLAM,DEWDNEY TRUNK RD & SHARPE ST,-122.799093,1.0
49.281771,COQUITLAM,ATLANTIC AVE & PACIFIC ST,-122.798867,1.0
49.282715,COQUITLAM,GLEN DR & PACIFIC ST,-122.798832,2.0
49.268548,COQUITLAM,DEWDNEY TRUNK RD & LOUGHEED HWY,-122.798704,1.0
49.263091,COQUITLAM,CHILKO DR & COMO LAKE AVE & LOUGHEED HWY & SHARPE ST & TURNING LANE,-122.79815,1.0
49.16472,SURREY,FLEETWOOD WAY & FRASER HWY,-122.797925,3.0
49.049051,SURREY,152 ST & 26 AVE & KING GEORGE BLVD,-122.797884,1.0
53.907316,PRINCE GEORGE,18TH AVE & OSPIKA BLVD,-122.797473,1.0
53.910268,PRINCE GEORGE,15TH AVE & 15TH AVE FRTG & OSPIKA BLVD,-122.797453,1.0
49.276261,COQUITLAM,BARNET HWY & LOUGHEED HWY & PINETREE WAY & TURNING LANE,-122.797294,7.0
49.045567,SURREY,153A ST & 24 AVE,-122.797078,2.0
53.914028,PRINCE GEORGE,OSPIKA BLVD & QUAW AVE,-122.797005,1.0
49.1044,SURREY,153 ST & 153A ST & 56 AVE,-122.796963,1.0
49.176872,SURREY,153A ST & 96 AVE,-122.796908,1.0
49.112614,SURREY,KILLARNEY DR # 006040 TO 006069,-122.796095,1.0
49.034745,SURREY,154 ST & 18 AVE,-122.795718,1.0
49.045604,SURREY,154 ST & 24 AVE,-122.795707,2.0
49.033826,SURREY,154 ST & 17A AVE,-122.795704,1.0
49.227198,PORT COQUITLAM,ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,-122.795647,1.0
49.27834,COQUITLAM,ANSON AVE & PINETREE WAY & MALL ACCESS,-122.795372,1.0
49.187168,SURREY,101A AVE & 154 ST,-122.795346,1.0
49.191514,SURREY,104 AVE & 154 ST,-122.795304,2.0
49.192219,SURREY,104A AVE & 154 ST,-122.795297,1.0
49.284997,COQUITLAM,GUILDFORD WAY & TOWN CENTRE BLVD,-122.794597,1.0
49.279597,COQUITLAM,LINCOLN AVE & PINETREE WAY & MALL ACCESS,-122.794238,3.0
49.232315,PORT COQUITLAM,CITADEL DR & SHAUGHNESSY ST,-122.793768,2.0
49.163052,SURREY,154A ST & 154B ST & 88 AVE & FRASER HWY & TURNING LANE,-122.79362,6.0
49.045585,SURREY,24 AVE & KING GEORGE BLVD & TURNING LANE,-122.793584,10.0
49.28078,COQUITLAM,NORTHERN AVE & PINETREE WAY,-122.79331,1.0
49.282675,COQUITLAM,GLEN DR & PINETREE WAY,-122.793195,2.0
49.281614,COQUITLAM,PINETREE WAY # 001169 TO 001169,-122.793163,1.0
49.274413,COQUITLAM,LOUGHEED HWY # 002988 TO 003098,-122.792884,1.0
53.910433,PRINCE GEORGE,15TH AVE FRTG # 003800 TO 003898,-122.792801,1.0
49.044825,SURREY,KING GEORGE BLVD # 002342 TO 002398,-122.792555,1.0
54.009168,PRINCE GEORGE,GLENDALE DR # 003760 TO 004059,-122.792344,1.0
49.017182,WHITE ROCK,MARINE DR # 015470 TO 015599,-122.792073,1.0
53.910252,PRINCE GEORGE,15TH AVE & QUINN ST,-122.791782,1.0
49.162266,SURREY,FRASER HWY # 015470 TO 015598,-122.791694,1.0
49.306817,COQUITLAM,MULBERRY PL & SIENNA CRT & SUGARPINE CRT,-122.791491,1.0
50.315809,PEMBERTON,PORTAGE RD # 001500 TO 001519,-122.791096,1.0
49.262632,COQUITLAM,RIVERBEND DR # 003000 TO 003011,-122.790973,1.0
49.265127,COQUITLAM,KINGSWAY AVE & WESTWOOD ST & TURNING LANE,-122.79073,1.0
49.265127,PORT COQUITLAM,KINGSWAY AVE & WESTWOOD ST & TURNING LANE,-122.79073,1.0
49.268044,COQUITLAM,DEWDNEY TRUNK RD & WESTWOOD ST,-122.790638,1.0
49.268044,PORT COQUITLAM,DEWDNEY TRUNK RD & WESTWOOD ST,-122.790638,1.0
49.269908,COQUITLAM,GORDON AVE & WESTWOOD ST,-122.790609,1.0
49.269908,PORT COQUITLAM,GORDON AVE & WESTWOOD ST,-122.790609,1.0
49.269721,COQUITLAM,WESTWOOD ST # 000990 TO 003198,-122.790603,2.0
49.269721,PORT COQUITLAM,WESTWOOD ST # 000990 TO 003198,-122.790603,2.0
49.271863,COQUITLAM,CHRISTMAS WAY & WESTWOOD ST,-122.790555,1.0
49.271863,PORT COQUITLAM,CHRISTMAS WAY & WESTWOOD ST,-122.790555,1.0
49.27352,COQUITLAM,LOUGHEED HWY & WESTWOOD ST & TURNING LANE,-122.790547,8.0
49.27352,PORT COQUITLAM,LOUGHEED HWY & WESTWOOD ST & TURNING LANE,-122.790547,8.0
49.275268,COQUITLAM,CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,-122.790487,1.0
49.275268,PORT COQUITLAM,CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,-122.790487,1.0
49.279053,COQUITLAM,LINCOLN AVE & WESTWOOD ST,-122.790461,4.0
49.274584,PORT COQUITLAM,KITCHENER AVE & WESTWOOD ST & MALL ACCESS,-122.790299,2.0
49.161746,SURREY,156 ST & FRASER HWY & TURNING LANE,-122.790201,7.0
49.045591,SURREY,156 ST & 24 AVE,-122.79019,3.0
49.161072,SURREY,156 ST # 008670 TO 008746,-122.79018,1.0
49.016598,SURREY,FINLAY ST & MARINE DR,-122.790149,1.0
49.016598,WHITE ROCK,FINLAY ST & MARINE DR,-122.790149,1.0
49.155496,SURREY,156 ST & 84 AVE,-122.790141,1.0
49.170098,SURREY,156 ST & 92 AVE,-122.790092,1.0
49.176901,SURREY,156 ST & 96 AVE,-122.790013,1.0
49.265067,PORT COQUITLAM,BEDFORD ST & KINGSWAY AVE,-122.789985,1.0
49.180677,SURREY,156 ST & 98 AVE,-122.789896,1.0
49.18436,SURREY,100 AVE & 156 ST,-122.789865,4.0
49.290969,COQUITLAM,PINETREE WAY & PINEWOOD AVE & TREVOR WINGROVE WAY,-122.789804,1.0
49.193971,SURREY,105A AVE & 156 ST,-122.789773,1.0
49.191551,SURREY,104 AVE & 156 ST,-122.789744,1.0
49.315646,COQUITLAM,PLATEAU BLVD # 003260 TO 003339,-122.789666,1.0
53.910429,PRINCE GEORGE,15TH AVE FRTG & GARVIN ST,-122.789334,1.0
49.276653,PORT COQUITLAM,PATRICIA AVE & WOODLAND DR,-122.789253,1.0
49.294787,COQUITLAM,PINETREE WAY & SILVER SPRINGS BLVD,-122.788919,1.0
49.031085,SURREY,156A ST & MAPLE ST & NORTH BLUFF RD,-122.788703,1.0
49.031085,WHITE ROCK,156A ST & MAPLE ST & NORTH BLUFF RD,-122.788703,1.0
49.298132,COQUITLAM,PINETREE WAY # 001378 TO 001399,-122.788515,1.0
49.278641,COQUITLAM,LINCOLN AVE & PIPELINE RD,-122.788197,2.0
49.018382,WHITE ROCK,COLUMBIA AVE # 015650 TO 015699,-122.788195,1.0
49.260866,PORT COQUITLAM,REEVE ST & WILSON AVE,-122.788069,2.0
49.041133,SURREY,KING GEORGE BLVD # 002120 TO 002199,-122.788037,1.0
49.045574,SURREY,157 ST & 24 AVE,-122.787455,4.0
49.274722,PORT COQUITLAM,KITCHENER AVE & LANCASTER ST,-122.787403,1.0
53.888234,PRINCE GEORGE,FERRY AVE & OSPIKA BLVD,-122.787181,1.0
49.198844,SURREY,108 AVE & 157 ST,-122.786987,1.0
53.989501,PRINCE GEORGE,AUSTIN RD E & AUSTIN RD W & HART HWY & HART HWY FRTG & TURNING LANE,-122.78689,3.0
49.265707,PORT COQUITLAM,DIXON ST & KINGSWAY AVE,-122.786801,1.0
49.257243,PORT COQUITLAM,HAWTHORNE AVE # 002400 TO 002449,-122.786304,1.0
49.281474,COQUITLAM,INLET ST # 001100 TO 001110,-122.786278,1.0
49.01657,SURREY,MARINE DR & PARKER ST,-122.786142,1.0
49.01657,WHITE ROCK,MARINE DR & PARKER ST,-122.786142,1.0
49.276574,PORT COQUITLAM,PATRICIA AVE # 002530 TO 002717,-122.785815,1.0
53.869857,PRINCE GEORGE,BAKER RD & GANNETT RD & TYNER BLVD,-122.785545,1.0
49.231867,PORT COQUITLAM,CITADEL DR & CONFEDERATION DR & PALISADE CRES,-122.785479,1.0
53.910271,PRINCE GEORGE,15TH AVE & 15TH AVE FRTG & AHBAU ST,-122.785305,1.0
49.016569,SURREY,KENT ST & MARINE DR,-122.784793,1.0
49.016569,WHITE ROCK,KENT ST & MARINE DR,-122.784793,1.0
53.909205,PRINCE GEORGE,LYON ST # 001500 TO 001707,-122.784712,1.0
49.031063,SURREY,EARL MARRIOTT SECONDARY SCHOOL ACCESS & KENT ST & NORTH BLUFF RD & TURNING LANE,-122.78468,1.0
49.031063,WHITE ROCK,EARL MARRIOTT SECONDARY SCHOOL ACCESS & KENT ST & NORTH BLUFF RD & TURNING LANE,-122.78468,1.0
49.267999,PORT COQUITLAM,DAVIES AVE & JERVIS ST,-122.78463,1.0
49.151807,SURREY,158 ST & 82 AVE,-122.784446,1.0
49.155422,SURREY,158 ST & 84 AVE & VENTURE WAY,-122.784423,1.0
53.920607,PRINCE GEORGE,5TH AVE & AHBAU ST & LYON ST,-122.784288,1.0
49.045565,SURREY,24 AVE & CROYDON DR,-122.782808,1.0
49.259956,PORT COQUITLAM,ATKINS AVE & SHAUGHNESSY ST,-122.782708,2.0
49.260879,PORT COQUITLAM,SHAUGHNESSY ST & WILSON AVE,-122.782688,1.0
49.254583,PORT COQUITLAM,PITT RIVER RD & SHAUGHNESSY ST,-122.782641,2.0
49.270082,PORT COQUITLAM,HASTINGS ST & LOUGHEED HWY & TURNING LANE,-122.782324,2.0
53.917611,PRINCE GEORGE,8TH AVE & CENTRAL ST W,-122.782185,1.0
49.162764,SURREY,159 ST & 88 AVE,-122.782026,1.0
49.264462,PORT COQUITLAM,ELGIN AVE & MAPLE ST,-122.781965,1.0
49.262039,PORT COQUITLAM,LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,-122.781913,1.0
49.291372,COQUITLAM,GABRIOLA DR & PIPELINE RD & PRIVATE DRIVEWAY,-122.781833,2.0
53.903595,PRINCE GEORGE,22ND AVE & CENTRAL ST E & GRIFFITHS AVE & HWY 97 S & WESTWOOD DR & TURNING LANE,-122.781698,1.0
53.910352,PRINCE GEORGE,15TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S & TURNING LANE,-122.781695,1.0
53.920612,PRINCE GEORGE,5TH AVE & CENTRAL ST E & HWY 97 S & TURNING LANE,-122.781668,1.0
49.19881,SURREY,108 AVE & 159 ST,-122.781535,1.0
49.257899,PORT COQUITLAM,WELCHER AVE # 002250 TO 002289,-122.781313,1.0
49.292831,COQUITLAM,DAVID AVE & PIPELINE RD & TURNING LANE,-122.781174,1.0
49.260868,PORT COQUITLAM,DONALD ST & WILSON AVE,-122.781115,2.0
49.264988,PORT COQUITLAM,KINGSWAY AVE & MAPLE ST,-122.781072,1.0
49.016566,SURREY,MARINE DR & STEVENS ST,-122.780638,1.0
49.016566,WHITE ROCK,MARINE DR & STEVENS ST,-122.780638,1.0
49.257006,PORT COQUITLAM,DONALD ST & HAWTHORNE AVE,-122.780628,2.0
49.26362,PORT COQUITLAM,ELGIN AVE & SHAUGHNESSY ST,-122.780357,3.0
53.892088,PRINCE GEORGE,PINEWOOD AVE & WESTWOOD DR,-122.77954,1.0
49.018383,SURREY,9 AVE & COLUMBIA AVE & STAYTE RD,-122.779248,1.0
49.018383,WHITE ROCK,9 AVE & COLUMBIA AVE & STAYTE RD,-122.779248,1.0
49.03401,SURREY,160 ST & KING GEORGE BLVD,-122.779214,1.0
49.040587,SURREY,160 ST & CROYDON DR,-122.779205,1.0
49.045561,SURREY,160 ST & 24 AVE,-122.779205,1.0
49.056334,SURREY,160 ST & 30 AVE & MOUNTAIN VIEW DR,-122.779182,2.0
49.031065,SURREY,16 AVE & 160 ST & NORTH BLUFF RD & STAYTE RD,-122.779177,1.0
49.031065,WHITE ROCK,16 AVE & 160 ST & NORTH BLUFF RD & STAYTE RD,-122.779177,1.0
49.0601,SURREY,160 ST & 32 AVE & MORGAN CREEK WAY,-122.779145,1.0
49.153617,SURREY,160 ST & 83 AVE,-122.778896,2.0
49.15734,SURREY,160 ST & FRASER HWY & TURNING LANE,-122.778895,8.0
49.166453,SURREY,160 ST & 90 AVE,-122.778895,1.0
49.158668,SURREY,160 ST # 008564 TO 008589,-122.778891,1.0
49.151821,SURREY,160 ST & 82 AVE,-122.77889,1.0
49.170063,SURREY,160 ST & 92 AVE,-122.778877,1.0
49.176897,SURREY,160 ST & 96 AVE,-122.778867,1.0
49.163748,SURREY,160 ST & 88A AVE,-122.778866,3.0
49.155457,SURREY,160 ST & 84 AVE,-122.778863,2.0
49.16275,SURREY,160 ST & 88 AVE,-122.778863,1.0
49.259074,PORT COQUITLAM,KELLY AVE & MARY HILL RD,-122.778591,2.0
49.254054,PORT COQUITLAM,MARY HILL RD & PITT RIVER RD,-122.778535,1.0
49.045539,SURREY,161 ST & 24 AVE,-122.776661,2.0
49.267482,PORT COQUITLAM,LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,-122.77645,4.0
53.868644,PRINCE GEORGE,DOMANO BLVD & MCGILL CRES & OGRADY RD & TURNING LANE,-122.77645,1.0
49.031077,SURREY,16 AVE & KING GEORGE BLVD,-122.775565,1.0
49.258707,PORT COQUITLAM,KINGSWAY AVE & TYNER ST,-122.77533,1.0
49.269273,PORT COQUITLAM,FRASER AVE & SHAUGHNESSY ST,-122.775292,3.0
49.273922,PORT COQUITLAM,DORSET AVE & SHAUGHNESSY ST,-122.775065,1.0
49.274871,PORT COQUITLAM,LAURIER AVE & SHAUGHNESSY ST,-122.774538,1.0
49.176923,SURREY,161A ST & 96 AVE,-122.774463,1.0
49.267435,PORT COQUITLAM,COQUITLAM AVE & FLINT ST,-122.773826,1.0
49.253429,PORT COQUITLAM,MCLEAN AVE & PITT RIVER RD,-122.773619,1.0
49.155231,SURREY,162 ST & 84 AVE & FRASER HWY & TURNING LANE,-122.773476,3.0
49.16277,SURREY,162 ST & 88 AVE,-122.773205,1.0
49.27848,COQUITLAM,LINCOLN AVE & SHAUGHNESSY ST,-122.773157,1.0
49.27848,PORT COQUITLAM,LINCOLN AVE & SHAUGHNESSY ST,-122.773157,1.0
