Latitude,Municipality,Location,Longitude,Count
49.173079,MAPLE RIDGE,272 ST & LOUGHEED HWY & ACCESS ROAD,-122.475686,1.0
49.224547,MAPLE RIDGE,270 ST # 012105 TO 012309,-122.474034,1.0
49.058044,LANGLEY,272 ST & FRASER HWY,-122.470744,3.0
49.057582,LANGLEY,272 ST # 002980 TO 003099,-122.470738,1.0
49.060484,LANGLEY,272 ST & 32 AVE,-122.470699,3.0
49.053112,LANGLEY,272 ST & 28 AVE,-122.470686,1.0
49.087553,LANGLEY,272 ST # 004600 TO 004799,-122.470505,1.0
49.053115,LANGLEY,273 ST & 28 AVE,-122.467013,1.0
49.057649,ABBOTSFORD,FRASER HWY & STATION RD & TURNING LANE,-122.459765,3.0
49.057649,LANGLEY,FRASER HWY & STATION RD & TURNING LANE,-122.459765,3.0
52.964564,QUESNEL,KUBE ST & MAPLE DR & MOUNTAIN ASH RD,-122.45191,1.0
49.051207,ABBOTSFORD,CAMBIE ST & SWENSSON AVE,-122.451817,1.0
52.956613,QUESNEL,ARBUTUS RD & LUST RD,-122.450543,1.0
49.057313,ABBOTSFORD,FRASER HWY & LEFEUVRE RD & TURNING LANE,-122.448685,1.0
52.96456,QUESNEL,ELM ST & MAPLE DR & MAPLE HTS,-122.446085,1.0
49.174071,MAPLE RIDGE,280 ST & LOUGHEED HWY,-122.444206,1.0
52.974585,QUESNEL,JUNIPER RD # 000100 TO 000499,-122.439815,1.0
49.089398,ABBOTSFORD,TOWNSHIPLINE RD # 028800 TO 028999,-122.423394,1.0
49.046154,ABBOTSFORD,CHARDONNAY LANE & SIMPSON RD,-122.407613,1.0
49.205581,MISSION,WILSON ST # 011000 TO 011499,-122.404013,1.0
49.057584,ABBOTSFORD,FRASER HWY & ROSS RD,-122.403618,2.0
49.056731,ABBOTSFORD,FRASER HWY # 029972 TO 030199,-122.391546,1.0
49.039041,ABBOTSFORD,MARSHALL RD EXTENSION & MT LEHMAN RD & PEARDONVILLE RD,-122.381731,1.0
49.057775,ABBOTSFORD,FRASER HWY OFFRAMP & HIGHSTREET ACCESS RD & MT LEHMAN RD & MT LEHMAN RD OFFRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP,-122.381509,2.0
49.05827,ABBOTSFORD,MT LEHMAN RD # 003086 TO 003129,-122.381412,2.0
49.060484,ABBOTSFORD,AUTOMALL DR & CARDINAL AVE & MT LEHMAN RD & TURNING LANE,-122.381225,3.0
49.065613,ABBOTSFORD,BLUERIDGE DR & MT LEHMAN RD,-122.381223,1.0
49.062751,ABBOTSFORD,MT LEHMAN RD & SANDPIPER DR,-122.38121,1.0
49.055796,ABBOTSFORD,FRASER HWY & MT LEHMAN RD & TURNING LANE,-122.381184,1.0
49.023015,ABBOTSFORD,LIBERATOR AVE # 030440 TO 030448,-122.380771,1.0
49.059032,ABBOTSFORD,CARDINAL AVE & CURLEW DR & HIGHSTREET ACCESS RD,-122.375843,2.0
49.068325,ABBOTSFORD,STEELHEAD CRT # 030540 TO 030699,-122.375365,1.0
49.065853,ABBOTSFORD,BLUERIDGE DR # 030600 TO 030698,-122.375153,1.0
49.056701,ABBOTSFORD,CARDINAL AVE # 030601 TO 030799,-122.374483,1.0
49.065882,ABBOTSFORD,BLUERIDGE DR & NIGHTINGALE DR,-122.372677,1.0
49.065875,ABBOTSFORD,BLUE JAY ST & BLUERIDGE DR,-122.370757,1.0
49.060459,ABBOTSFORD,BLUE JAY ST & SANDPIPER DR,-122.370502,1.0
49.055201,ABBOTSFORD,BLUE JAY ST & FRASER HWY & LIVINGSTONE AVE & MACLURE RD,-122.370416,1.0
49.139688,MISSION,LOUGHEED HWY & NELSON ST & TURNING LANE,-122.360088,1.0
49.04377,ABBOTSFORD,TOWNLINE RD & WHEEL AVE,-122.360051,1.0
49.045866,ABBOTSFORD,PEARDONVILLE RD & TOWNLINE RD & TURNING LANE,-122.360044,3.0
49.057075,ABBOTSFORD,SOUTHERN DR & TOWNLINE RD,-122.360026,3.0
49.055561,ABBOTSFORD,EDGEHILL AVE & TOWNLINE RD,-122.360012,1.0
49.054195,ABBOTSFORD,MACLURE RD & TOWNLINE RD & TURNING LANE,-122.359983,3.0
49.064778,ABBOTSFORD,FIRHILL DR & RIDGEVIEW DR & TOWNLINE RD,-122.359902,2.0
49.067694,ABBOTSFORD,BLUERIDGE DR & TOWNLINE RD,-122.359821,3.0
49.045856,ABBOTSFORD,PEARDONVILLE RD # 031200 TO 031248,-122.359583,1.0
49.064765,ABBOTSFORD,RIDGEVIEW DR & WAGNER DR,-122.35878,1.0
49.046512,ABBOTSFORD,PEARDONVILLE OVERPASS,-122.355566,1.0
49.053723,ABBOTSFORD,MACLURE RD & OLD YALE RD & TURNING LANE,-122.354967,1.0
49.047001,ABBOTSFORD,LIVINGSTONE AVE & PEARDONVILLE RD & TURNING LANE,-122.354234,1.0
49.067579,ABBOTSFORD,BLUERIDGE DR & FIELDGATE ST,-122.352354,1.0
49.067475,ABBOTSFORD,BLUERIDGE DR & HOMESTEAD CRES & RIDGEVIEW DR,-122.348728,1.0
49.046498,ABBOTSFORD,HILL-TOUT ST & PEARDONVILLE RD & SOUTH FRASER WAY,-122.346043,8.0
49.045876,ABBOTSFORD,PEARDONVILLE RD # 031700 TO 031749,-122.344444,1.0
49.045868,ABBOTSFORD,GRANT ST & PEARDONVILLE RD,-122.343878,1.0
49.051994,ABBOTSFORD,OLD YALE RD & VICTORIA ST,-122.342501,1.0
49.045852,ABBOTSFORD,CENTER ST & PEARDONVILLE RD,-122.342486,1.0
49.133125,MISSION,LOUGHEED HWY & OLIVER ST & RAI AVE & TURNING LANE,-122.342035,1.0
49.065362,ABBOTSFORD,LINK CRT & VALDES DR,-122.340325,1.0
49.048598,ABBOTSFORD,COUNTESS ST & SOUTH FRASER WAY,-122.340236,5.0
49.144403,MISSION,FALCON CRES # 007813 TO 007834,-122.339758,1.0
49.058828,ABBOTSFORD,CHARLOTTE AVE & ROYAL CRT & ROYAL ST,-122.339269,1.0
49.103915,ABBOTSFORD,GLENMORE RD & HARRIS RD,-122.338451,1.0
49.136462,MISSION,HILLCREST AVE & WREN ST,-122.338291,1.0
49.133121,MISSION,LOUGHEED HWY & RAI AVE & WREN ST,-122.338229,1.0
49.064559,ABBOTSFORD,BLUERIDGE DR & CLEARBROOK RD,-122.338078,2.0
49.061617,ABBOTSFORD,AUSTIN AVE & CLEARBROOK RD,-122.337973,1.0
49.060115,ABBOTSFORD,CLEARBROOK RD & MACLURE RD,-122.337921,3.0
49.058669,ABBOTSFORD,CHARLOTTE AVE & CLEARBROOK RD & COLLEEN AND GORDIE HOWE MIDDLE SCHOOL ACCESS,-122.337909,3.0
49.054848,ABBOTSFORD,CLEARBROOK RD & GEORGE FERGUSON WAY,-122.3379,7.0
49.045768,ABBOTSFORD,PEARDONVILLE RD # 031950 TO 031999,-122.337806,1.0
49.051924,ABBOTSFORD,CLEARBROOK RD & OLD YALE RD,-122.337779,7.0
49.037752,ABBOTSFORD,CLEARBROOK RD & CLEARBROOK RD OFFRAMP & CLEARBROOK RD ONRAMP & MARSHALL RD & MARSHALL RD OFFRAMP & MARSHALL RD ONRAMP & TRANS-CANADA HWY,-122.3377,4.0
49.033101,ABBOTSFORD,CLEARBROOK RD # 001620 TO 001816,-122.337627,1.0
49.049624,ABBOTSFORD,CLEARBROOK RD & SOUTH FRASER WAY & TURNING LANE,-122.337482,14.0
49.049113,ABBOTSFORD,CLEARBROOK RD # 002550 TO 002598,-122.337325,1.0
49.048052,ABBOTSFORD,CLEARBROOK RD & HILLCREST AVE,-122.337263,5.0
49.040439,ABBOTSFORD,CLEARBROOK RD & MADIERA PL,-122.337203,2.0
49.133022,MISSION,LOUGHEED HWY # 032000 TO 032100,-122.337081,1.0
49.045751,ABBOTSFORD,CLEARBROOK RD & PEARDONVILLE RD & TURNING LANE,-122.33697,8.0
49.063854,ABBOTSFORD,ASHCROFT DR & BALFOUR DR & MERRITT ST,-122.33587,1.0
49.038289,ABBOTSFORD,MARSHALL RD # 032000 TO 032099,-122.335722,1.0
49.147465,MISSION,14TH AVE & EAGLE CRES,-122.334267,1.0
49.143842,MISSION,HURD ST & MCRAE AVE,-122.332943,1.0
49.142096,MISSION,HURD ST & LAMONT AVE,-122.332931,1.0
49.140206,MISSION,7TH AVE & HURD ST,-122.332915,4.0
49.139029,MISSION,HURD ST # 007470 TO 007599,-122.332718,1.0
49.136946,MISSION,BUECKERT AVE & DIAMOND AVE & HURD ST,-122.332705,1.0
49.135087,MISSION,HURD ST & SCOTT AVE,-122.332693,1.0
49.043795,ABBOTSFORD,DORMICK AVE & DORMICK PARK ELEMENTARY SCHOOL ACCESS & MEADOWS ST,-122.332374,1.0
49.061594,ABBOTSFORD,ADAIR AVE & ATWATER CRES,-122.33188,1.0
49.063262,ABBOTSFORD,ASHCROFT DR # 003330 TO 003409,-122.331556,1.0
49.132902,MISSION,LOUGHEED HWY # 032150 TO 032248,-122.331212,1.0
49.038256,ABBOTSFORD,CATALINA CRES & MARSHALL RD,-122.3311,1.0
49.054976,ABBOTSFORD,GEORGE FERGUSON WAY & JUSTICE WAY,-122.330926,1.0
49.147423,MISSION,14TH AVE & CARIBOU ST,-122.330855,1.0
49.051623,ABBOTSFORD,LANGDON ST & SOUTH FRASER WAY,-122.330821,1.0
49.047917,ABBOTSFORD,HILLCREST AVE & LYNDEN ST,-122.329987,1.0
49.051591,ABBOTSFORD,JAMES ST & JUSTICE WAY & SOUTH FRASER WAY,-122.329474,1.0
49.132955,MISSION,HURD ST & LOUGHEED HWY & RAI AVE,-122.329181,2.0
49.041901,ABBOTSFORD,BEAVER ST & DOLPHIN CRES,-122.329155,1.0
49.140204,MISSION,7TH AVE & LEE ST,-122.328911,1.0
49.05156,ABBOTSFORD,ADELAIDE ST & SOUTH FRASER WAY,-122.328356,2.0
49.038237,ABBOTSFORD,MARSHALL RD # 032300 TO 032419,-122.32764,1.0
49.1431,MISSION,BRANT AVE # 032330 TO 032479,-122.327079,1.0
49.060097,ABBOTSFORD,MACLURE RD & TRETHEWEY ST & TURNING LANE,-122.326977,3.0
49.05882,ABBOTSFORD,MOUAT DR & TRETHEWEY ST,-122.326926,1.0
49.057734,ABBOTSFORD,TRETHEWEY ST # 003030 TO 003078,-122.326789,1.0
49.05506,ABBOTSFORD,GEORGE FERGUSON WAY & TRETHEWEY ST,-122.326764,2.0
49.053256,ABBOTSFORD,SIMON AVE & TRETHEWEY ST & VETERANS WAY,-122.326746,2.0
49.05658,ABBOTSFORD,TRETHEWEY ST # 002950 TO 003028,-122.326733,1.0
49.051487,ABBOTSFORD,SOUTH FRASER WAY & TRETHEWEY ST & TURNING LANE,-122.326661,7.0
49.047709,ABBOTSFORD,LILAC CRES # 002430 TO 002599,-122.326517,1.0
49.049259,ABBOTSFORD,HILLCREST AVE & LILAC CRES & TRETHEWEY ST,-122.326489,5.0
49.132934,MISSION,CEDAR VALLEY CONN & HWY 11 & LOUGHEED HWY & MALL ACCESS & TURNING LANE,-122.32613,4.0
49.038228,ABBOTSFORD,MAJESTIC CRES & MARSHALL RD,-122.326011,1.0
49.151048,MISSION,BEST AVE & BOBCAT DR & MILLER CRES,-122.325225,1.0
49.049336,ABBOTSFORD,HILLCREST AVE & MAGNOLIA CRES,-122.324061,1.0
49.051319,ABBOTSFORD,SOUTH FRASER WAY # 032450 TO 032548,-122.323854,1.0
49.13375,MISSION,LOGAN AVE # 032530 TO 032599,-122.323343,2.0
49.067332,ABBOTSFORD,HAIDA DR & QUALICUM ST,-122.323022,1.0
49.041826,ABBOTSFORD,BEVAN AVE & BROADWAY ST,-122.32267,2.0
49.132953,MISSION,HAIG ST & LOUGHEED HWY & MALL ACCESS,-122.322565,2.0
49.049353,ABBOTSFORD,COMMERCIAL ST & HILLCREST AVE,-122.322421,1.0
49.060043,ABBOTSFORD,MACLURE RD # 032550 TO 032598,-122.321742,1.0
49.053415,ABBOTSFORD,GARDEN ST & SIMON AVE,-122.321548,2.0
49.051286,ABBOTSFORD,GARDEN ST & SOUTH FRASER WAY,-122.321538,3.0
49.054799,ABBOTSFORD,GARDEN ST & GEORGE FERGUSON WAY & ORIOLE CRES,-122.321526,3.0
49.132907,MISSION,LOUGHEED HWY # 032530 TO 032698,-122.321035,1.0
49.140213,MISSION,7TH AVE & BRISKHAM ST,-122.32069,1.0
49.161155,MISSION,APPLEBY CRT & NICHOLSON TERR,-122.320554,1.0
49.051222,ABBOTSFORD,ALLWOOD ST & SOUTH FRASER WAY,-122.319926,1.0
49.132977,MISSION,LOUGHEED HWY & PARK ST & MALL ACCESS,-122.319506,1.0
49.057828,ABBOTSFORD,GARIBALDI DR # 032696 TO 032719,-122.318485,1.0
49.038163,ABBOTSFORD,EMERSON ST & MARSHALL RD,-122.318464,2.0
49.041844,ABBOTSFORD,BEVAN AVE & EMERSON ST,-122.318387,2.0
49.045463,ABBOTSFORD,EMERSON ST & PEARDONVILLE RD,-122.318327,1.0
49.051157,ABBOTSFORD,EMERSON ST & SOUTH FRASER WAY & UNSIGNED,-122.318318,4.0
49.049244,ABBOTSFORD,EMERSON ST # 002580 TO 002599,-122.318105,1.0
49.132938,MISSION,LOUGHEED HWY # 032700 TO 032798,-122.318005,1.0
49.152371,MISSION,KUDO DR # 032740 TO 032801,-122.316716,1.0
49.140209,MISSION,7TH AVE & CEDAR ST,-122.31644,5.0
49.143833,MISSION,CEDAR ST & MCRAE AVE,-122.31625,3.0
49.060111,ABBOTSFORD,GLADWIN RD & MACLURE RD & TURNING LANE,-122.316064,3.0
49.149203,MISSION,BADGER AVE & CEDAR ST,-122.316036,1.0
49.158261,MISSION,CEDAR ST & EGGLESTONE AVE,-122.31603,2.0
49.154641,MISSION,CEDAR ST & CHERRY AVE,-122.316013,5.0
49.057854,ABBOTSFORD,GARIBALDI DR & GLADWIN RD,-122.315699,1.0
49.041842,ABBOTSFORD,BEVAN AVE & GLADWIN RD,-122.315549,1.0
49.05536,ABBOTSFORD,GEORGE FERGUSON WAY & GLADWIN RD & TURNING LANE,-122.315258,5.0
49.049484,ABBOTSFORD,GLADWIN RD & HILLCREST AVE,-122.315254,1.0
49.051029,ABBOTSFORD,GLADWIN RD & SOUTH FRASER WAY & TURNING LANE,-122.315111,1.0
49.052456,ABBOTSFORD,GLADWIN RD & VENTURA AVE,-122.315028,1.0
49.055288,ABBOTSFORD,GEORGE FERGUSON WAY # 032800 TO 032870,-122.314215,1.0
49.05239,ABBOTSFORD,VENTURA AVE & VENTURA LANE,-122.313572,1.0
49.140192,MISSION,7TH AVE & ALDER ST,-122.31333,2.0
49.161888,MISSION,TUNBRIDGE AVE # 032800 TO 033049,-122.312835,1.0
49.038171,ABBOTSFORD,MARSHALL RD # 032800 TO 033013,-122.312596,3.0
49.050848,ABBOTSFORD,SOUTH FRASER WAY # 032800 TO 032978,-122.312344,4.0
49.140181,MISSION,7TH AVE & BIRCH ST,-122.311414,1.0
49.054296,ABBOTSFORD,BOURQUIN CRES W & GEORGE FERGUSON WAY,-122.310005,1.0
49.050823,ABBOTSFORD,BOURQUIN CRES W & SOUTH FRASER WAY,-122.309999,3.0
49.061598,ABBOTSFORD,MALAHAT PL # 032940 TO 033059,-122.309766,1.0
49.134414,MISSION,1ST AVE & GRAND ST & LOUGHEED HWY,-122.309733,2.0
49.140168,MISSION,7TH AVE & GRAND ST,-122.3095,2.0
49.143902,MISSION,11TH AVE & GRAND ST,-122.309467,1.0
49.048103,ABBOTSFORD,BOURQUIN CRES W & MILL LAKE RD & BUS LANE,-122.308253,4.0
49.040155,ABBOTSFORD,BRUNDIGE AVE & WILEROSE ST,-122.308197,2.0
49.061039,ABBOTSFORD,HORN ST & MACLURE RD & TRAFALGAR ST,-122.308031,1.0
49.050744,ABBOTSFORD,FAIRLANE ST & SOUTH FRASER WAY,-122.307864,2.0
49.158276,MISSION,DALKE AVE & EGGLESTONE AVE & NOTTMAN ST,-122.307829,1.0
49.134414,MISSION,1ST AVE & JAMES ST,-122.307161,2.0
49.136238,MISSION,3RD AVE & JAMES ST,-122.307141,1.0
49.136231,MISSION,3RD AVE # 033100 TO 033199,-122.306283,1.0
49.147374,MISSION,14TH AVE & TAULBUT ST,-122.306072,1.0
49.139839,MISSION,7TH AVE & TAULBUT ST,-122.305612,1.0
49.13984,MISSION,7TH AVE & WELTON ST,-122.304772,1.0
49.041939,ABBOTSFORD,BEVAN AVE & WARE ST,-122.304542,1.0
49.044356,ABBOTSFORD,FARRANT CRES & WARE ST,-122.304511,1.0
49.04684,ABBOTSFORD,BOURQUIN CRES E & BOURQUIN CRES W & WARE ST,-122.304503,1.0
49.050434,ABBOTSFORD,SOUTH FRASER WAY & WARE ST,-122.304426,3.0
49.051074,ABBOTSFORD,WARE ST # 002700 TO 002749,-122.304208,1.0
49.051391,ABBOTSFORD,OLD YALE RD & WARE ST,-122.304087,1.0
49.134399,MISSION,1ST AVE & HORNE ST,-122.302323,1.0
49.050945,ABBOTSFORD,FULLER ST & OLD YALE RD,-122.302189,1.0
49.052348,ABBOTSFORD,ALLEN AVE & FULLER ST & GEORGE FERGUSON WAY,-122.301849,1.0
49.154619,MISSION,CADE BARR ST & CHERRY AVE,-122.301373,1.0
49.180301,MISSION,RICHARDS AVE # 033300 TO 033399,-122.301305,1.0
49.139828,MISSION,7TH AVE # 033300 TO 033399,-122.301099,1.0
49.049912,ABBOTSFORD,BOURQUIN CRES E & SOUTH FRASER WAY,-122.300102,1.0
49.134281,MISSION,1ST AVE & GLASGOW AVE & MURRAY ST & TURNING LANE,-122.299931,3.0
49.139827,MISSION,7TH AVE & MURRAY ST,-122.299845,2.0
49.049869,ABBOTSFORD,OLD YALE RD & SOUTH FRASER WAY & TESSARO CRES,-122.299081,2.0
49.049354,ABBOTSFORD,ROBERTS AVE & SOUTH FRASER WAY,-122.295478,2.0
49.058815,ABBOTSFORD,MACLURE RD & MCCALLUM RD & TURNING LANE,-122.294154,1.0
49.103753,ABBOTSFORD,HARRIS RD & RIVERSIDE ST,-122.294152,1.0
49.050068,ABBOTSFORD,GEORGE FERGUSON WAY & MCCALLUM RD & PARKING LOT & TURNING LANE,-122.29377,2.0
49.01687,ABBOTSFORD,HUNTINGDON RD & MCCALLUM RD & VYE RD,-122.29372,1.0
49.046593,ABBOTSFORD,BRAUN AVE & HOMEVIEW ST & MCCALLUM RD,-122.29352,2.0
49.045563,ABBOTSFORD,CANNON AVE & MCCALLUM RD & MCDOUGALL AVE,-122.29347,2.0
49.040969,ABBOTSFORD,LINCOLN RD & MCCALLUM RD,-122.293375,1.0
49.040126,ABBOTSFORD,MAYFAIR AVE & MCCALLUM RD,-122.293357,1.0
49.039538,ABBOTSFORD,MCCALLUM RD # 002000 TO 002099,-122.293344,1.0
49.039043,ABBOTSFORD,MARSHALL RD & MCCALLUM RD,-122.293334,3.0
49.03797,ABBOTSFORD,HOLLAND AVE & MCCALLUM RD,-122.29331,1.0
49.035957,ABBOTSFORD,MCCALLUM RD # 001800 TO 001889,-122.29326,2.0
49.036211,ABBOTSFORD,CORNWALL AVE & LYNN AVE & MCCALLUM RD,-122.293229,3.0
49.03129,ABBOTSFORD,KING RD & MCCALLUM RD & PRIVATE DRIVEWAY & TURNING LANE,-122.293023,1.0
49.048997,ABBOTSFORD,ESSENDENE AVE & MCCALLUM RD & SOUTH FRASER WAY & PARKING LOT & TURNING LANE,-122.292984,6.0
49.034944,ABBOTSFORD,HAWTHORNE AVE & KING RD & KING RD CONN & KING RD ONRAMP & MCCALLUM RD & MCCALLUM RD OFFRAMP & MCCALLUM RD ONRAMP & TRANS-CANADA HWY,-122.2928,4.0
49.139806,MISSION,7TH AVE & STAVE LAKE ST,-122.29279,1.0
49.144481,MISSION,11TH AVE & PRENTIS AVE & STAVE LAKE ST,-122.292381,1.0
49.046587,ABBOTSFORD,HOMEVIEW ST & LAUREL ST & PAULINE ST,-122.291732,1.0
49.103773,ABBOTSFORD,HARRIS RD & WALLACE ST,-122.290725,1.0
49.048987,ABBOTSFORD,ESSENDENE AVE & MONTROSE AVE,-122.290332,4.0
49.050149,ABBOTSFORD,GEORGE FERGUSON WAY & MONTROSE AVE,-122.290277,3.0
49.103777,ABBOTSFORD,HARRIS RD & HWY 11 & TURNING LANE,-122.289822,1.0
49.050143,ABBOTSFORD,GEORGE FERGUSON WAY # 033750 TO 033799,-122.289717,1.0
49.047762,ABBOTSFORD,GOSLING WAY & MONTVUE AVE,-122.289038,1.0
49.048975,ABBOTSFORD,ESSENDENE AVE & MONTVUE AVE & WEST RAILWAY ST,-122.289007,6.0
49.135796,MISSION,1ST AVE & LOUGHEED HWY & RIVERVIEW ST ONRAMP,-122.288495,1.0
49.038783,ABBOTSFORD,MARSHALL RD & SALTON RD,-122.287773,1.0
49.050124,ABBOTSFORD,GEORGE FERGUSON WAY & GLADYS AVE,-122.287669,1.0
49.135878,MISSION,N RAILWAY AVE # 033692 TO 033899,-122.28765,1.0
49.045022,ABBOTSFORD,MCKENZIE RD # 002346 TO 002379,-122.287014,1.0
49.048953,ABBOTSFORD,CYRIL ST & ESSENDENE AVE,-122.286439,1.0
49.137544,MISSION,LOUGHEED HWY # 033900 TO 033999,-122.283733,1.0
49.043334,ABBOTSFORD,SOUTH FRASER WAY # 033830 TO 034118,-122.283134,1.0
49.047134,ABBOTSFORD,CAMPBELL AVE & OLD YALE RD,-122.28263,1.0
49.038552,ABBOTSFORD,MARSHALL RD & MCKENZIE RD,-122.282282,1.0
49.044532,ABBOTSFORD,GLADYS AVE # 033890 TO 034209,-122.28223,1.0
49.034614,ABBOTSFORD,MCKENZIE RD # 001750 TO 001819,-122.282115,1.0
49.031469,ABBOTSFORD,KING RD & MCKENZIE RD,-122.281944,1.0
49.038446,ABBOTSFORD,DAHL CRES & ELDORADO PL & MARSHALL RD,-122.279589,1.0
49.038403,ABBOTSFORD,MARSHALL RD # 034100 TO 034329,-122.278258,2.0
49.158133,MISSION,DEWDNEY TRUNK RD & GOUNDREY ST,-122.277416,1.0
49.052695,ABBOTSFORD,ASH ST & GREEN AVE & WALNUT AVE,-122.277315,2.0
49.03836,ABBOTSFORD,ABBOTSFORD WAY & MARSHALL RD,-122.276928,4.0
49.158129,MISSION,DEWDNEY TRUNK RD # 034200 TO 034299,-122.275445,1.0
49.038258,ABBOTSFORD,MARSHALL RD & RIVERSIDE RD & TURNING LANE,-122.273795,2.0
49.034225,ABBOTSFORD,FORREST TERRACE # 034300 TO 034369,-122.27356,2.0
49.055668,ABBOTSFORD,OLD CLAYBURN RD & OLD CLAYBURN RD OFFRAMP & OLD CLAYBURN RD ONRAMP & SUMAS WAY,-122.27323,1.0
49.038147,ABBOTSFORD,MARSHALL RD & VEDDER WAY & TURNING LANE,-122.272417,1.0
49.033033,ABBOTSFORD,KING RD & RIVERSIDE RD,-122.272183,1.0
49.057915,ABBOTSFORD,IMMEL ST # 002950 TO 003199,-122.271858,1.0
49.056443,ABBOTSFORD,IMMEL ST & OLD CLAYBURN RD,-122.271784,4.0
49.040074,ABBOTSFORD,SOUTH FRASER WAY & SUMAS WAY & MALL ACCESS & TURNING LANE,-122.27126,1.0
49.038185,ABBOTSFORD,MARSHALL RD & SUMAS WAY & TURNING LANE,-122.268965,2.0
49.037376,ABBOTSFORD,SUMAS WAY # 001900 TO 001998,-122.268162,1.0
49.036399,ABBOTSFORD,DELAIR RD & EAST DELAIR RD & SUMAS WAY & TURNING LANE,-122.267756,1.0
49.051451,ABBOTSFORD,BLACKHAM DR & SANDON DR,-122.267453,1.0
49.037133,ABBOTSFORD,DELAIR RD # 034500 TO 034598,-122.267205,1.0
49.150005,MISSION,MANSON ST & VOSBURGH AVE,-122.267141,1.0
49.033431,ABBOTSFORD,LONZO RD & SUMAS WAY & SUMAS WAY OFFRAMP & SUMAS WAY ONRAMP & TRANS-CANADA HWY & TURNING LANE,-122.266381,2.0
49.064097,ABBOTSFORD,ASCOTT AVE & MIERAU ST,-122.266212,1.0
49.048741,ABBOTSFORD,MCADAM RD & OLD YALE RD,-122.264784,1.0
49.050169,ABBOTSFORD,MACBETH CRES # 002600 TO 002699,-122.262412,1.0
49.153221,MISSION,DEWDNEY TRUNK RD # 034700 TO 034863,-122.261964,1.0
49.038295,ABBOTSFORD,MARSHALL RD & MCMILLAN RD,-122.260689,1.0
49.051413,ABBOTSFORD,MCMILLAN RD & SANDON DR & SANDON PL,-122.260407,1.0
49.048612,ABBOTSFORD,MCMILLAN RD & OLD YALE RD,-122.26024,4.0
49.061008,ABBOTSFORD,OLD CLAYBURN RD & VERNON TERR,-122.258753,1.0
49.041549,ABBOTSFORD,ESSEX DR & EVERETT DR,-122.256016,1.0
49.149611,MISSION,DEWDNEY TRUNK RD & LOUGHEED HWY,-122.255193,1.0
49.050188,ABBOTSFORD,LUCERN CRES & ST MORITZ WAY,-122.252308,1.0
49.045338,ABBOTSFORD,CAMERON CRES & HARPER DR,-122.251567,1.0
49.071648,ABBOTSFORD,LABURNUM AVE & OLD CLAYBURN RD & SANDY HILL RD,-122.249422,1.0
49.042499,ABBOTSFORD,MARSHALL RD & OLD YALE RD,-122.246318,2.0
49.038485,ABBOTSFORD,NORTH PARALLEL RD & OLD YALE RD,-122.23336,1.0
49.053111,ABBOTSFORD,SANDRINGHAM DR & WHATCOM RD,-122.225821,1.0
49.052062,ABBOTSFORD,REGAL PKY & WALTER RD & WHATCOM RD,-122.225108,2.0
49.071214,ABBOTSFORD,GOLF COURSE DR & MCKEE RD,-122.224469,1.0
49.038989,ABBOTSFORD,TRANS-CANADA HWY & WHATCOM RD & WHATCOM RD OFFRAMP & WHATCOM RD ONRAMP,-122.219833,1.0
49.042071,ABBOTSFORD,SOUTH PARALLEL RD # 036273 TO 036797,-122.211631,1.0
52.14676,WILLIAMS LAKE,MACKENZIE AVE N & MAPLE ST,-122.167077,1.0
52.146743,WILLIAMS LAKE,3RD AVE N & DAIRY RD,-122.159903,1.0
52.143218,WILLIAMS LAKE,BOUNDARY ST & DODWELL ST,-122.151054,1.0
52.144403,WILLIAMS LAKE,PIGEON AVE & WESTERN AVE,-122.146686,2.0
52.135488,WILLIAMS LAKE,3RD AVE N & COMER ST & PIGEON AVE,-122.145913,1.0
52.129949,WILLIAMS LAKE,7TH AVE N & BORLAND ST,-122.136236,2.0
52.101035,WILLIAMS LAKE,GIBBON RD # 000420 TO 000499,-122.130314,1.0
49.089512,ABBOTSFORD,NO 3 RD & NO 3 RD OFFRAMP & NO 3 RD ONRAMP & TRANS-CANADA HWY,-122.12498,1.0
49.089494,ABBOTSFORD,NO 3 RD & SOUTH PARALLEL RD,-122.1211,1.0
52.208933,WILLIAMS LAKE,CLEAR RD S # 004129 TO 004199,-122.091206,1.0
49.12979,CHILLIWACK,TRANS-CANADA HWY & YALE RD & YALE RD OFFRAMP & YALE RD ONRAMP & TURNING LANE,-122.081713,2.0
49.10387,CHILLIWACK,KEITH WILSON RD # 041671 TO 041799,-122.06961,1.0
49.082083,CHILLIWACK,COMMUNITY ST & YARROW CENTRAL RD,-122.052433,1.0
49.089316,CHILLIWACK,LUMSDEN RD & SIMMONS RD,-122.030707,1.0
49.146504,CHILLIWACK,INDUSTRIAL WAY & LICKMAN RD & YALE RD & TURNING LANE,-122.00694,2.0
49.103836,CHILLIWACK,KEITH WILSON RD & LICKMAN RD,-122.006875,1.0
49.103846,CHILLIWACK,KEITH WILSON RD & LINDYS DR,-121.990796,4.0
49.148576,CHILLIWACK,ATCHELITZ RD # 008100 TO 008159,-121.987465,1.0
49.103842,CHILLIWACK,CARTER RD & KEITH WILSON RD,-121.984672,1.0
49.141641,CHILLIWACK,EVANS RD # 007681 TO 007699,-121.977597,1.0
49.108078,CHILLIWACK,CUMBERLAND AVE & TYSON RD,-121.976742,1.0
